,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
708,time_series_strategy,cpd_frequency_delta3,"[29, 142, 167, 188, 213, 234, 256, 278, 302, 326, 349, 372, 396, 417, 441]","[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.7,11.64,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
709,time_series_strategy,cpd_prob_freq_delta3,[441],"[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
710,time_series_strategy,cpd_cramersv_frequency,[441],"[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
711,threshold_strategy,gtest_frequency3,[441],"[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
712,threshold_strategy,fixed_frequency_delta_percentage3,[441],"[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
713,threshold_strategy,fixed_cramersv_frequency,[441],"[27, 73, 119, 165, 212, 257, 303, 349, 396, 441]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm10k.mxml,pm,10000,Fixed,4000,Sliding,True,200,3,24
714,time_series_strategy,cpd_frequency_delta3,"[118, 139, 188, 209, 326]","[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.31,7.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
715,time_series_strategy,cpd_prob_freq_delta3,"[50, 71, 118, 139, 188, 209, 256, 277, 298, 326]","[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.56,7.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
716,time_series_strategy,cpd_cramersv_frequency,"[24, 45, 66, 87, 108, 129, 150, 171, 192, 213, 234, 255, 276, 300, 326]","[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.78,8.93,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
717,threshold_strategy,gtest_frequency3,[326],"[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
718,threshold_strategy,fixed_frequency_delta_percentage3,[326],"[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
719,threshold_strategy,fixed_cramersv_frequency,[326],"[15, 49, 84, 118, 153, 187, 223, 257, 292, 326]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,4000,Sliding,True,200,3,24
720,time_series_strategy,cpd_frequency_delta3,"[40, 61, 94, 115, 154, 175, 207, 228, 268, 289, 501, 522, 554]","[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.57,11.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
721,time_series_strategy,cpd_prob_freq_delta3,[554],"[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
722,time_series_strategy,cpd_cramersv_frequency,[554],"[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
723,threshold_strategy,gtest_frequency3,[554],"[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
724,threshold_strategy,fixed_frequency_delta_percentage3,[554],"[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
725,threshold_strategy,fixed_cramersv_frequency,[554],"[39, 93, 152, 207, 267, 324, 384, 439, 499, 554]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,4000,Sliding,True,200,3,24
726,time_series_strategy,cpd_frequency_delta3,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
727,time_series_strategy,cpd_prob_freq_delta3,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
728,time_series_strategy,cpd_cramersv_frequency,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
729,threshold_strategy,gtest_frequency3,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
730,threshold_strategy,fixed_frequency_delta_percentage3,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
731,threshold_strategy,fixed_cramersv_frequency,[409],"[24, 66, 110, 152, 196, 238, 283, 324, 368, 409]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,4000,Sliding,True,200,3,24
732,time_series_strategy,cpd_frequency_delta3,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
733,time_series_strategy,cpd_prob_freq_delta3,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
734,time_series_strategy,cpd_cramersv_frequency,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
735,threshold_strategy,gtest_frequency3,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
736,threshold_strategy,fixed_frequency_delta_percentage3,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
737,threshold_strategy,fixed_cramersv_frequency,[463],"[27, 77, 124, 173, 220, 271, 317, 367, 414, 463]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,4000,Sliding,True,200,3,24
738,time_series_strategy,cpd_frequency_delta3,"[24, 73, 94, 135, 161, 182, 203, 313, 343]","[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.82,8.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
739,time_series_strategy,cpd_prob_freq_delta3,"[106, 127, 148, 234, 255, 343]","[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.43,9.8,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
740,time_series_strategy,cpd_cramersv_frequency,[343],"[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
741,threshold_strategy,gtest_frequency3,[343],"[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
742,threshold_strategy,fixed_frequency_delta_percentage3,[343],"[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
743,threshold_strategy,fixed_cramersv_frequency,[343],"[15, 53, 87, 125, 160, 198, 233, 270, 305, 343]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,4000,Sliding,True,200,3,24
744,time_series_strategy,cpd_frequency_delta3,"[34, 73, 108, 148, 182, 222, 259, 297, 332, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",1.0,3.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
745,time_series_strategy,cpd_prob_freq_delta3,"[34, 73, 108, 147, 183, 222, 258, 297, 333, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",1.0,3.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
746,time_series_strategy,cpd_cramersv_frequency,"[33, 74, 108, 148, 182, 222, 258, 298, 332, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",1.0,3.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
747,threshold_strategy,gtest_frequency3,"[32, 73, 106, 147, 180, 222, 256, 297, 330, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",1.0,2.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
748,threshold_strategy,fixed_frequency_delta_percentage3,"[7, 24, 27, 100, 103, 155, 163, 247, 253, 300, 303, 313, 326, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",0.45,8.31,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
749,threshold_strategy,fixed_cramersv_frequency,"[31, 74, 106, 148, 180, 223, 256, 298, 330, 369]","[30, 70, 105, 144, 179, 219, 254, 294, 329, 369]",1.0,2.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,1000,Fixed,True,200,3,9
750,time_series_strategy,cpd_frequency_delta3,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
751,time_series_strategy,cpd_prob_freq_delta3,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
752,time_series_strategy,cpd_cramersv_frequency,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
753,threshold_strategy,gtest_frequency3,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
754,threshold_strategy,fixed_frequency_delta_percentage3,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
755,threshold_strategy,fixed_cramersv_frequency,[452],"[27, 76, 122, 170, 217, 264, 310, 357, 404, 452]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,4000,Sliding,True,200,3,24
756,time_series_strategy,cpd_frequency_delta3,"[52, 73, 103, 124, 145, 194, 215, 266, 287, 335]","[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.56,8.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
757,time_series_strategy,cpd_prob_freq_delta3,"[51, 74, 104, 125, 146, 193, 215, 265, 287, 335]","[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.67,7.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
758,time_series_strategy,cpd_cramersv_frequency,"[35, 56, 77, 98, 119, 140, 161, 182, 203, 224, 245, 266, 287, 311, 335]","[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.78,9.57,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
759,threshold_strategy,gtest_frequency3,[335],"[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
760,threshold_strategy,fixed_frequency_delta_percentage3,[335],"[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
761,threshold_strategy,fixed_cramersv_frequency,[335],"[15, 51, 85, 122, 157, 193, 228, 264, 299, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,4000,Sliding,True,200,3,24
762,time_series_strategy,cpd_frequency_delta3,[447],"[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
763,time_series_strategy,cpd_prob_freq_delta3,"[27, 50, 307, 329, 354, 376, 401, 423, 447]","[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.47,11.12,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
764,time_series_strategy,cpd_cramersv_frequency,[447],"[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
765,threshold_strategy,gtest_frequency3,[447],"[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
766,threshold_strategy,fixed_frequency_delta_percentage3,[447],"[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
767,threshold_strategy,fixed_cramersv_frequency,[447],"[27, 74, 120, 167, 214, 260, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,4000,Sliding,True,200,3,24
768,time_series_strategy,cpd_frequency_delta3,"[85, 106, 155, 176, 261, 282, 330]","[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.4,6.83,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
769,time_series_strategy,cpd_prob_freq_delta3,"[51, 73, 190, 211, 260, 283, 330]","[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.4,6.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
770,time_series_strategy,cpd_cramersv_frequency,"[35, 56, 77, 98, 119, 140, 161, 182, 203, 224, 245, 266, 287, 308, 330]","[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.78,9.07,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
771,threshold_strategy,gtest_frequency3,[330],"[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
772,threshold_strategy,fixed_frequency_delta_percentage3,[330],"[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
773,threshold_strategy,fixed_cramersv_frequency,[330],"[15, 50, 85, 119, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,4000,Sliding,True,200,3,24
774,time_series_strategy,cpd_frequency_delta3,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
775,time_series_strategy,cpd_prob_freq_delta3,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
776,time_series_strategy,cpd_cramersv_frequency,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
777,threshold_strategy,gtest_frequency3,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
778,threshold_strategy,fixed_frequency_delta_percentage3,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
779,threshold_strategy,fixed_cramersv_frequency,[447],"[27, 74, 120, 167, 214, 261, 307, 354, 401, 447]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,4000,Sliding,True,200,3,24
780,time_series_strategy,cpd_frequency_delta3,"[51, 72, 120, 141, 190, 211, 261, 282, 330]","[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.47,7.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
781,time_series_strategy,cpd_prob_freq_delta3,"[51, 72, 121, 142, 191, 212, 261, 282, 330]","[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.47,7.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
782,time_series_strategy,cpd_cramersv_frequency,"[35, 56, 77, 98, 119, 140, 161, 182, 203, 224, 245, 266, 287, 308, 330]","[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.78,9.14,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
783,threshold_strategy,gtest_frequency3,[330],"[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
784,threshold_strategy,fixed_frequency_delta_percentage3,[330],"[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
785,threshold_strategy,fixed_cramersv_frequency,[330],"[15, 50, 85, 120, 155, 190, 225, 260, 295, 330]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,4000,Sliding,True,200,3,24
786,time_series_strategy,cpd_frequency_delta3,"[19, 36, 55, 73, 90, 108, 130, 147, 165, 180]","[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",1.0,1.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
787,time_series_strategy,cpd_prob_freq_delta3,"[19, 36, 56, 73, 90, 108, 129, 147, 165, 180]","[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",1.0,1.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
788,time_series_strategy,cpd_cramersv_frequency,"[19, 36, 56, 73, 91, 108, 129, 146, 165, 180]","[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",1.0,1.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
789,threshold_strategy,gtest_frequency3,"[19, 35, 55, 72, 91, 108, 128, 145, 164, 180]","[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",1.0,1.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
790,threshold_strategy,fixed_frequency_delta_percentage3,[180],"[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
791,threshold_strategy,fixed_cramersv_frequency,"[18, 36, 54, 72, 89, 108, 127, 145, 164, 180]","[17, 35, 54, 71, 90, 108, 126, 144, 162, 180]",1.0,0.89,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,1000,Fixed,True,500,3,6
792,time_series_strategy,cpd_frequency_delta3,"[14, 29, 42, 56, 67, 109, 125, 134]","[12, 25, 39, 52, 66, 80, 94, 107, 121, 134]",0.88,2.86,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,1000,Fixed,True,500,3,6
793,time_series_strategy,cpd_prob_freq_delta3,"[13, 27, 43, 54, 67, 109, 125, 134]","[12, 25, 39, 52, 66, 80, 94, 107, 121, 134]",0.88,2.29,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,1000,Fixed,True,500,3,6
794,time_series_strategy,cpd_cramersv_frequency,"[15, 27, 42, 54, 68, 81, 96, 109, 124, 134]","[12, 25, 39, 52, 66, 80, 94, 107, 121, 134]",1.0,2.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,1000,Fixed,True,500,3,6
