,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,log_size,change_pattern,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
5551,time_series_strategy,cpd_prob_freq_delta3,"[16, 33, 49]","[16, 32, 49]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5,Skip,0,Fixed,2000,Fixed,False,0,3,4
5552,time_series_strategy,cpd_cramersv_frequency3,"[16, 20, 33, 49]","[16, 32, 49]",0.8,1.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5,Skip,0,Fixed,2000,Fixed,False,0,3,4
5553,threshold_strategy,gtest_frequency3,[49],"[16, 32, 49]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5,Skip,0,Fixed,2000,Fixed,False,0,3,4
5554,threshold_strategy,fixed_frequency_delta_percentage3,[49],"[16, 32, 49]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5,Skip,0,Fixed,2000,Fixed,False,0,3,4
5555,threshold_strategy,fixed_cramersv_frequency3,"[20, 25, 49]","[16, 32, 49]",0.0,5.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5,Skip,0,Fixed,2000,Fixed,False,0,3,4
5556,time_series_strategy,cpd_frequency_delta3,"[17, 36, 53]","[17, 35, 53]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5557,time_series_strategy,cpd_prob_freq_delta3,"[17, 36, 53]","[17, 35, 53]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5558,time_series_strategy,cpd_cramersv_frequency3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5559,threshold_strategy,gtest_frequency3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5560,threshold_strategy,fixed_frequency_delta_percentage3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5561,threshold_strategy,fixed_cramersv_frequency3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5,Skip_2,2,Fixed,2000,Fixed,False,0,3,4
5562,time_series_strategy,cpd_frequency_delta3,"[17, 35, 51]","[17, 34, 51]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5563,time_series_strategy,cpd_prob_freq_delta3,"[18, 35, 51]","[17, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5564,time_series_strategy,cpd_cramersv_frequency3,[51],"[17, 34, 51]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5565,threshold_strategy,gtest_frequency3,[51],"[17, 34, 51]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5566,threshold_strategy,fixed_frequency_delta_percentage3,[51],"[17, 34, 51]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5567,threshold_strategy,fixed_cramersv_frequency3,[51],"[17, 34, 51]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5,Skip_5,5,Fixed,2000,Fixed,False,0,3,4
5568,time_series_strategy,cpd_frequency_delta3,"[16, 33, 48]","[15, 33, 48]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5569,time_series_strategy,cpd_prob_freq_delta3,"[16, 33, 48]","[15, 33, 48]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5570,time_series_strategy,cpd_cramersv_frequency3,"[16, 33, 48]","[15, 33, 48]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5571,threshold_strategy,gtest_frequency3,"[15, 32, 48]","[15, 33, 48]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5572,threshold_strategy,fixed_frequency_delta_percentage3,[48],"[15, 33, 48]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5573,threshold_strategy,fixed_cramersv_frequency3,"[15, 32, 48]","[15, 33, 48]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,2000,Fixed,False,0,3,4
5574,time_series_strategy,cpd_frequency_delta3,"[16, 35, 52]","[16, 35, 52]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5575,time_series_strategy,cpd_prob_freq_delta3,"[17, 35, 52]","[16, 35, 52]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5576,time_series_strategy,cpd_cramersv_frequency3,"[17, 35, 52]","[16, 35, 52]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5577,threshold_strategy,gtest_frequency3,"[19, 33, 52]","[16, 35, 52]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5578,threshold_strategy,fixed_frequency_delta_percentage3,[52],"[16, 35, 52]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5579,threshold_strategy,fixed_cramersv_frequency3,"[16, 34, 52]","[16, 35, 52]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,2000,Fixed,False,0,3,4
5580,time_series_strategy,cpd_frequency_delta3,"[16, 35, 50]","[16, 34, 50]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5581,time_series_strategy,cpd_prob_freq_delta3,"[16, 34, 50]","[16, 34, 50]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5582,time_series_strategy,cpd_cramersv_frequency3,"[17, 34, 50]","[16, 34, 50]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5583,threshold_strategy,gtest_frequency3,"[16, 32, 50]","[16, 34, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5584,threshold_strategy,fixed_frequency_delta_percentage3,[50],"[16, 34, 50]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5585,threshold_strategy,fixed_cramersv_frequency3,"[16, 32, 50]","[16, 34, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,2000,Fixed,False,0,3,4
5586,time_series_strategy,cpd_frequency_delta3,"[17, 34, 51]","[17, 34, 51]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5587,time_series_strategy,cpd_prob_freq_delta3,"[17, 34, 51]","[17, 34, 51]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5588,time_series_strategy,cpd_cramersv_frequency3,"[17, 34, 51]","[17, 34, 51]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5589,threshold_strategy,gtest_frequency3,"[16, 33, 51]","[17, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5590,threshold_strategy,fixed_frequency_delta_percentage3,[51],"[17, 34, 51]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5591,threshold_strategy,fixed_cramersv_frequency3,"[16, 33, 51]","[17, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,2000,Fixed,False,0,3,4
5592,time_series_strategy,cpd_frequency_delta3,"[17, 35, 52]","[17, 35, 52]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5593,time_series_strategy,cpd_prob_freq_delta3,"[17, 35, 52]","[17, 35, 52]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5594,time_series_strategy,cpd_cramersv_frequency3,"[18, 34, 52]","[17, 35, 52]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5595,threshold_strategy,gtest_frequency3,"[17, 33, 52]","[17, 35, 52]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5596,threshold_strategy,fixed_frequency_delta_percentage3,[52],"[17, 35, 52]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5597,threshold_strategy,fixed_cramersv_frequency3,"[17, 33, 52]","[17, 35, 52]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,2000,Fixed,False,0,3,4
5598,time_series_strategy,cpd_frequency_delta3,"[18, 36, 53]","[17, 35, 53]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5599,time_series_strategy,cpd_prob_freq_delta3,"[18, 35, 53]","[17, 35, 53]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5600,time_series_strategy,cpd_cramersv_frequency3,"[18, 34, 53]","[17, 35, 53]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5601,threshold_strategy,gtest_frequency3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5602,threshold_strategy,fixed_frequency_delta_percentage3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5603,threshold_strategy,fixed_cramersv_frequency3,[53],"[17, 35, 53]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,2000,Fixed,False,0,3,4
5604,time_series_strategy,cpd_frequency_delta3,"[18, 36, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5605,time_series_strategy,cpd_prob_freq_delta3,"[18, 36, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5606,time_series_strategy,cpd_cramersv_frequency3,"[18, 36, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5607,threshold_strategy,gtest_frequency3,"[17, 35, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5608,threshold_strategy,fixed_frequency_delta_percentage3,[54],"[18, 35, 54]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5609,threshold_strategy,fixed_cramersv_frequency3,"[17, 35, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,2000,Fixed,False,0,3,4
5610,time_series_strategy,cpd_frequency_delta3,"[22, 57, 68, 134, 145, 315, 476]","[150, 317, 476]",0.5,54.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5611,time_series_strategy,cpd_prob_freq_delta3,"[23, 140, 152, 307, 318, 476]","[150, 317, 476]",0.57,30.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5612,time_series_strategy,cpd_cramersv_frequency3,"[146, 191, 204, 271, 297, 313, 476]","[150, 317, 476]",0.5,28.17,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5613,threshold_strategy,gtest_frequency3,"[147, 310, 476]","[150, 317, 476]",1.0,5.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5614,threshold_strategy,fixed_frequency_delta_percentage3,"[3, 476]","[150, 317, 476]",0.0,147.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5615,threshold_strategy,fixed_cramersv_frequency3,"[146, 311, 476]","[150, 317, 476]",1.0,5.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size3\Atomic\Substitute\output\Substitute_2.mxml.gz,Size3,Substitute_2,2,Fixed,2000,Fixed,True,200,3,14
5616,time_series_strategy,cpd_frequency_delta3,"[18, 37, 55]","[18, 36, 55]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5617,time_series_strategy,cpd_prob_freq_delta3,"[18, 37, 55]","[18, 36, 55]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5618,time_series_strategy,cpd_cramersv_frequency3,"[18, 37, 55]","[18, 36, 55]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5619,threshold_strategy,gtest_frequency3,"[17, 36, 55]","[18, 36, 55]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5620,threshold_strategy,fixed_frequency_delta_percentage3,[55],"[18, 36, 55]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5621,threshold_strategy,fixed_cramersv_frequency3,"[17, 36, 55]","[18, 36, 55]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,2000,Fixed,False,0,3,4
5622,time_series_strategy,cpd_frequency_delta3,"[19, 37, 56]","[18, 37, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5623,time_series_strategy,cpd_prob_freq_delta3,"[19, 37, 56]","[18, 37, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5624,time_series_strategy,cpd_cramersv_frequency3,"[19, 37, 56]","[18, 37, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5625,threshold_strategy,gtest_frequency3,"[18, 36, 56]","[18, 37, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5626,threshold_strategy,fixed_frequency_delta_percentage3,[56],"[18, 37, 56]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5627,threshold_strategy,fixed_cramersv_frequency3,"[18, 36, 56]","[18, 37, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,2000,Fixed,False,0,3,4
5628,time_series_strategy,cpd_frequency_delta3,"[17, 40, 57]","[17, 40, 57]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5629,time_series_strategy,cpd_prob_freq_delta3,"[18, 40, 57]","[17, 40, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5630,time_series_strategy,cpd_cramersv_frequency3,"[18, 40, 57]","[17, 40, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5631,threshold_strategy,gtest_frequency3,"[17, 39, 57]","[17, 40, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5632,threshold_strategy,fixed_frequency_delta_percentage3,[57],"[17, 40, 57]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5633,threshold_strategy,fixed_cramersv_frequency3,"[17, 39, 57]","[17, 40, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,2000,Fixed,False,0,3,4
5634,time_series_strategy,cpd_frequency_delta3,"[17, 41, 58]","[18, 41, 58]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5635,time_series_strategy,cpd_prob_freq_delta3,"[17, 41, 58]","[18, 41, 58]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5636,time_series_strategy,cpd_cramersv_frequency3,"[18, 39, 58]","[18, 41, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5637,threshold_strategy,gtest_frequency3,"[17, 37, 58]","[18, 41, 58]",0.5,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5638,threshold_strategy,fixed_frequency_delta_percentage3,[58],"[18, 41, 58]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5639,threshold_strategy,fixed_cramersv_frequency3,"[17, 37, 58]","[18, 41, 58]",0.5,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,2000,Fixed,False,0,3,4
5640,time_series_strategy,cpd_frequency_delta3,"[18, 42, 60]","[18, 41, 60]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,2000,Fixed,False,0,3,4
5641,time_series_strategy,cpd_prob_freq_delta3,"[18, 42, 60]","[18, 41, 60]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,2000,Fixed,False,0,3,4
5642,time_series_strategy,cpd_cramersv_frequency3,"[19, 38, 60]","[18, 41, 60]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,2000,Fixed,False,0,3,4
5643,threshold_strategy,gtest_frequency3,[60],"[18, 41, 60]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,2000,Fixed,False,0,3,4
5644,threshold_strategy,fixed_frequency_delta_percentage3,[60],"[18, 41, 60]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,2000,Fixed,False,0,3,4
